name,base_price,type,vendor
Payroll Open Source 184,299.00,SaaS,Software Vala
Payroll Open Source 345,0.00,Hybrid,Software Vala
Payroll Open Source 56,2999.00,Hybrid,Software Vala
Payroll Open Source 8,79.00,Hybrid,Software Vala
Payroll Plus 174,499.00,Mobile,Software Vala
Payroll Plus 254,199.00,Desktop,Software Vala
Payroll Premium 291,0.00,Desktop,Software Vala
Payroll Premium 308,999.00,SaaS,Software Vala
Payroll Premium 65,999.00,Mobile,Software Vala
Payroll Pro 151,2999.00,Offline,Software Vala
Payroll Pro 222,599.00,Hybrid,Software Vala
Payroll Pro 259,1999.00,Offline,Software Vala
Payroll Starter 123,499.00,Mobile,Software Vala
Payroll Starter 144,1999.00,Desktop,Software Vala
Payroll Starter 19,79.00,Offline,Software Vala
Payroll Starter 228,199.00,SaaS,Software Vala
Payroll Starter 248,4999.00,Mobile,Software Vala
Payroll Starter 324,79.00,SaaS,Software Vala
Payroll Suite 146,4999.00,Offline,Software Vala
Payroll Suite 204,1499.00,Mobile,Software Vala
Payroll Suite 268,1499.00,Offline,Software Vala
Payroll for .NET 213,1999.00,Offline,Software Vala
Payroll for .NET 266,149.00,Offline,Software Vala
Payroll for Flutter 235,299.00,Mobile,Software Vala
Payroll for Python 198,49.00,Offline,Software Vala
Performance 360 269,799.00,Mobile,Software Vala
Performance Analytics 304,0.00,SaaS,Software Vala
Performance Analytics 333,0.00,Offline,Software Vala
Performance Automation 215,799.00,Mobile,Software Vala
Performance Basic 217,149.00,SaaS,Software Vala
Performance Basic 327,499.00,Mobile,Software Vala
Performance Central 233,29.00,SaaS,Software Vala
Performance Central 329,599.00,Desktop,Software Vala
Performance Cloud 309,599.00,Mobile,Software Vala
Performance Enterprise 253,149.00,Mobile,Software Vala
Performance Enterprise 337,999.00,Hybrid,Software Vala
Performance Expert 5,79.00,Desktop,Software Vala
Performance Expert 53,1499.00,Desktop,Software Vala
Performance Manager 346,1999.00,Mobile,Software Vala
Performance Manager 416,29.00,Desktop,Software Vala
Performance Master 195,199.00,Desktop,Software Vala
Performance Open Source 155,399.00,Offline,Software Vala
Performance Plus 80,79.00,Mobile,Software Vala
Performance Premium 128,799.00,Offline,Software Vala
Performance Premium 37,1999.00,Hybrid,Software Vala
Performance Premium 370,799.00,Offline,Software Vala
Performance Pro 410,1499.00,Desktop,Software Vala
Performance Starter 224,999.00,Mobile,Software Vala
Performance Starter 264,299.00,SaaS,Software Vala
Performance Starter 319,29.00,SaaS,Software Vala
Performance Suite 160,1999.00,Hybrid,Software Vala
Performance Suite 63,1499.00,Mobile,Software Vala
Performance for Flutter 70,4999.00,Desktop,Software Vala
Performance for PHP 257,999.00,Offline,Software Vala
Performance for WordPress 390,79.00,Hybrid,Software Vala
Pharmacy 360 402,799.00,Desktop,Software Vala
Pharmacy 360 99,199.00,Desktop,Software Vala
Pharmacy Automation 350,99.00,SaaS,Software Vala
Pharmacy Central 159,499.00,SaaS,Software Vala
Pharmacy Cloud 251,199.00,Desktop,Software Vala
Pharmacy Cloud 60,599.00,Offline,Software Vala
Pharmacy Enterprise 138,499.00,SaaS,Software Vala
Pharmacy Enterprise 255,29.00,Offline,Software Vala
Pharmacy Expert 176,79.00,Hybrid,Software Vala
Pharmacy Expert 83,999.00,Mobile,Software Vala
Pharmacy Expert 87,29.00,Mobile,Software Vala
Pharmacy Hub 136,1999.00,Mobile,Software Vala
Pharmacy Hub 219,79.00,Desktop,Software Vala
Pharmacy Intelligence 171,399.00,Desktop,Software Vala
Pharmacy Intelligence 338,1999.00,Desktop,Software Vala
Pharmacy Manager 11,399.00,Desktop,Software Vala
Pharmacy Master 397,299.00,SaaS,Software Vala
Pharmacy Open Source 179,2999.00,Hybrid,Software Vala
Pharmacy Open Source 407,299.00,Desktop,Software Vala
Pharmacy Premium 191,499.00,Desktop,Software Vala
Pharmacy Premium 269,149.00,Desktop,Software Vala
Pharmacy Premium 292,99.00,Mobile,Software Vala
Pharmacy Pro 294,1999.00,Hybrid,Software Vala
Pharmacy Pro 375,4999.00,SaaS,Software Vala
Pharmacy Pro 88,1499.00,Mobile,Software Vala
Pharmacy Suite 137,29.00,Offline,Software Vala
Pharmacy Suite 383,49.00,Desktop,Software Vala
Pharmacy for Flutter 377,499.00,Mobile,Software Vala
Pipeline Automation 397,499.00,Hybrid,Software Vala
Pipeline Central 149,1499.00,Mobile,Software Vala
Pipeline Cloud 136,999.00,Hybrid,Software Vala
Pipeline Enterprise 189,29.00,Mobile,Software Vala
Pipeline Enterprise 198,599.00,Mobile,Software Vala
Pipeline Enterprise 203,399.00,SaaS,Software Vala
Pipeline Expert 175,199.00,Offline,Software Vala
Pipeline Hub 135,399.00,Desktop,Software Vala
Pipeline Hub 169,0.00,Desktop,Software Vala
Pipeline Intelligence 132,199.00,SaaS,Software Vala
Pipeline Manager 232,0.00,Offline,Software Vala
Pipeline Manager 412,0.00,SaaS,Software Vala
Pipeline Master 142,299.00,Offline,Software Vala
Pipeline Master 71,99.00,Desktop,Software Vala
Pipeline Online 161,1499.00,SaaS,Software Vala
Pipeline Open Source 328,99.00,Offline,Software Vala
Pipeline Plus 140,299.00,Hybrid,Software Vala
Pipeline Plus 152,99.00,Desktop,Software Vala
Pipeline Plus 28,999.00,Offline,Software Vala
Pipeline Plus 33,49.00,Hybrid,Software Vala
Pipeline Plus 358,499.00,SaaS,Software Vala
Pipeline Premium 109,29.00,Hybrid,Software Vala
Pipeline Premium 177,79.00,Desktop,Software Vala
Pipeline Premium 206,999.00,Desktop,Software Vala
Pipeline Pro 139,399.00,Hybrid,Software Vala
Pipeline Pro 382,149.00,Mobile,Software Vala
Pipeline Pro 8,49.00,Desktop,Software Vala
Pipeline Starter 133,799.00,Mobile,Software Vala
Pipeline Starter 211,2999.00,Desktop,Software Vala
Pipeline Suite 172,79.00,SaaS,Software Vala
Pipeline Suite 228,999.00,Offline,Software Vala
Pipeline for iOS 127,99.00,Mobile,Software Vala
Production 360 114,4999.00,Mobile,Software Vala
Production Basic 263,79.00,SaaS,Software Vala
Production Basic 39,99.00,Hybrid,Software Vala
Production Basic 403,199.00,SaaS,Software Vala
Production Basic 76,149.00,Offline,Software Vala
Production Central 62,49.00,Hybrid,Software Vala
Production Cloud 103,149.00,Hybrid,Software Vala
Production Cloud 150,4999.00,Offline,Software Vala
Production Cloud 235,199.00,Mobile,Software Vala
Production Cloud 296,79.00,Mobile,Software Vala
Production Cloud 305,79.00,Desktop,Software Vala
Production Cloud 73,4999.00,Offline,Software Vala
Production Enterprise 136,599.00,Hybrid,Software Vala
Production Enterprise 279,399.00,Offline,Software Vala
Production Expert 134,4999.00,Offline,Software Vala
Production Expert 355,49.00,Hybrid,Software Vala
Production Expert 356,999.00,Offline,Software Vala
Production Expert 66,2999.00,Mobile,Software Vala
Production Hub 153,299.00,Mobile,Software Vala
Production Hub 216,149.00,Desktop,Software Vala
Production Intelligence 109,4999.00,Mobile,Software Vala
Production Intelligence 158,299.00,Offline,Software Vala
Production Intelligence 19,999.00,Desktop,Software Vala
Production Intelligence 363,29.00,SaaS,Software Vala
Production Manager 147,999.00,Hybrid,Software Vala
Production Manager 224,79.00,SaaS,Software Vala
Production Online 46,0.00,Hybrid,Software Vala
Production Open Source 119,799.00,Hybrid,Software Vala
Production Plus 234,1499.00,Desktop,Software Vala
Production Plus 30,2999.00,Offline,Software Vala
Production Plus 55,29.00,Mobile,Software Vala
Production Premium 27,0.00,Offline,Software Vala
Production Premium 272,99.00,Desktop,Software Vala
Production Premium 280,1999.00,SaaS,Software Vala
Production Premium 379,99.00,Offline,Software Vala
Production Premium 92,149.00,Hybrid,Software Vala
Production Pro 222,29.00,Mobile,Software Vala
Production for .NET 231,799.00,Desktop,Software Vala
Property 360 180,199.00,Mobile,Software Vala
Property 360 372,149.00,Mobile,Software Vala
Property Analytics 101,799.00,SaaS,Software Vala
Property Analytics 159,199.00,Hybrid,Software Vala
Property Analytics 234,0.00,Desktop,Software Vala
Property Analytics 36,0.00,Hybrid,Software Vala
Property Analytics 42,49.00,Mobile,Software Vala
Property Automation 134,399.00,Desktop,Software Vala
Property Automation 146,99.00,Desktop,Software Vala
Property Automation 24,799.00,Offline,Software Vala
Property Automation 241,149.00,Hybrid,Software Vala
Property Basic 77,4999.00,Hybrid,Software Vala
Property Central 345,4999.00,Mobile,Software Vala
Property Cloud 102,99.00,Offline,Software Vala
Property Cloud 13,499.00,Desktop,Software Vala
Property Cloud 137,299.00,Offline,Software Vala
Property Cloud 262,79.00,Hybrid,Software Vala
Property Cloud 27,49.00,Mobile,Software Vala
Property Cloud 399,999.00,Desktop,Software Vala
Property Enterprise 338,4999.00,Offline,Software Vala
Property Enterprise 85,199.00,Offline,Software Vala
Property Expert 51,1999.00,Hybrid,Software Vala
Property Expert 63,799.00,Offline,Software Vala
Property Hub 10,2999.00,Mobile,Software Vala
Property Hub 157,399.00,Desktop,Software Vala
Property Hub 223,4999.00,Desktop,Software Vala
Property Hub 249,1999.00,SaaS,Software Vala
Property Intelligence 190,2999.00,SaaS,Software Vala
Property Intelligence 225,4999.00,Offline,Software Vala
Property Intelligence 89,599.00,Desktop,Software Vala
Property Manager 325,79.00,Offline,Software Vala
Property Manager 96,99.00,Desktop,Software Vala
Property Master 204,2999.00,SaaS,Software Vala
Property Master 216,499.00,Desktop,Software Vala
Property Master 318,499.00,Mobile,Software Vala
Property Master 378,1499.00,Desktop,Software Vala
Property Master 416,199.00,Hybrid,Software Vala
Property Online 313,79.00,Mobile,Software Vala
Property Online 356,199.00,Hybrid,Software Vala
Property Online 6,299.00,SaaS,Software Vala
Property Open Source 130,99.00,SaaS,Software Vala
Property Open Source 136,99.00,Mobile,Software Vala
Property Open Source 215,99.00,Desktop,Software Vala
Property Open Source 351,799.00,Desktop,Software Vala
Property Plus 187,79.00,SaaS,Software Vala
Property Plus 263,299.00,SaaS,Software Vala
Property Plus 379,4999.00,SaaS,Software Vala
Property Premium 104,99.00,Mobile,Software Vala
Property Premium 119,599.00,Mobile,Software Vala
Property Premium 154,299.00,Mobile,Software Vala
Property Premium 162,79.00,Mobile,Software Vala
Property Premium 326,149.00,SaaS,Software Vala
Property Pro 164,2999.00,Desktop,Software Vala
Property Pro 167,499.00,SaaS,Software Vala
Property Pro 230,149.00,Mobile,Software Vala
Property Starter 183,1499.00,Mobile,Software Vala
Property Starter 20,49.00,Desktop,Software Vala
Property Starter 277,499.00,Mobile,Software Vala
Property Starter 28,1499.00,Mobile,Software Vala
Property Starter 383,0.00,Desktop,Software Vala
Property Suite 238,29.00,Mobile,Software Vala
Property Suite 267,499.00,SaaS,Software Vala
Property Suite 311,2999.00,Offline,Software Vala
Property Suite 342,149.00,Hybrid,Software Vala
Property for WordPress 87,799.00,SaaS,Software Vala
Python Agent 206,149.00,Hybrid,Software Vala
Python Asset 221,149.00,SaaS,Software Vala
Python Customer 329,799.00,Mobile,Software Vala
Python ERP 412,1999.00,Hybrid,Software Vala
Python Electronics 238,599.00,Offline,Software Vala
Python Investment 210,0.00,SaaS,Software Vala
Python Lab 63,799.00,Desktop,Software Vala
Python Pharmacy 180,499.00,SaaS,Software Vala
Python Pipeline 282,499.00,SaaS,Software Vala
Python Production 346,149.00,Mobile,Software Vala
Python Shipping 358,1499.00,Hybrid,Software Vala
Python Time 29,4999.00,Offline,Software Vala
Python Tour 267,2999.00,Offline,Software Vala
Python Tour 363,299.00,SaaS,Software Vala
Quality 360 242,1999.00,Mobile,Software Vala
Quality Analytics 342,29.00,Desktop,Software Vala
Quality Automation 137,1499.00,SaaS,Software Vala
Quality Automation 338,599.00,Hybrid,Software Vala
Quality Basic 196,0.00,Mobile,Software Vala
Quality Basic 332,1499.00,Offline,Software Vala
Quality Basic 343,49.00,Mobile,Software Vala
Quality Basic 390,0.00,SaaS,Software Vala
Quality Central 406,49.00,Desktop,Software Vala
Quality Cloud 160,4999.00,Hybrid,Software Vala
Quality Expert 211,1499.00,SaaS,Software Vala
Quality Expert 3,4999.00,Offline,Software Vala
Quality Intelligence 245,2999.00,Desktop,Software Vala
Quality Manager 144,499.00,SaaS,Software Vala
Quality Manager 152,99.00,SaaS,Software Vala
Quality Manager 316,99.00,Offline,Software Vala
Quality Manager 324,599.00,Desktop,Software Vala
Quality Manager 393,99.00,Hybrid,Software Vala
Quality Master 50,399.00,SaaS,Software Vala
Quality Online 171,149.00,Offline,Software Vala
Quality Online 214,2999.00,Desktop,Software Vala
Quality Online 372,499.00,Hybrid,Software Vala
Quality Online 397,29.00,Desktop,Software Vala
Quality Online 91,49.00,SaaS,Software Vala
Quality Open Source 298,1999.00,Desktop,Software Vala
Quality Premium 175,0.00,Desktop,Software Vala
Quality Premium 186,1499.00,Desktop,Software Vala
Quality Premium 377,4999.00,Hybrid,Software Vala
Quality Starter 194,299.00,Offline,Software Vala
Quality Starter 290,99.00,SaaS,Software Vala
Quality for Flutter 163,299.00,SaaS,Software Vala
Quick Accounting 176,199.00,SaaS,Software Vala
Quick Accounting 188,29.00,Mobile,Software Vala
Quick Accounting 6,199.00,Hybrid,Software Vala
Quick Agent 382,79.00,Hybrid,Software Vala
Quick Asset 130,149.00,Hybrid,Software Vala
Quick Asset 282,0.00,Desktop,Software Vala
Quick Bakery 112,299.00,Mobile,Software Vala
Quick Bakery 167,49.00,Hybrid,Software Vala
Quick Bakery 93,4999.00,Hybrid,Software Vala
Quick Banking 194,49.00,Hybrid,Software Vala
Quick Banking 280,49.00,Mobile,Software Vala
Quick Booking 185,99.00,SaaS,Software Vala
Quick Booking 257,999.00,Offline,Software Vala
Quick Booking 383,149.00,Hybrid,Software Vala
Quick Cafe 141,499.00,Offline,Software Vala
Quick Car 268,29.00,SaaS,Software Vala
Quick Car 323,399.00,SaaS,Software Vala
Quick Car 398,799.00,Offline,Software Vala
Quick Clinic 65,399.00,Mobile,Software Vala
Quick Construction 271,149.00,Offline,Software Vala
Quick Construction 49,499.00,SaaS,Software Vala
Quick Contact 247,199.00,Hybrid,Software Vala
Quick Container 404,1499.00,Desktop,Software Vala
Quick Container 408,799.00,Desktop,Software Vala
Quick Courier 11,999.00,SaaS,Software Vala
Quick Courier 20,199.00,Hybrid,Software Vala
Quick Courier 205,499.00,Hybrid,Software Vala
Quick Customer 103,299.00,Offline,Software Vala
Quick Customer 238,29.00,Hybrid,Software Vala
Quick Customer 278,79.00,Desktop,Software Vala
Quick Delivery 207,399.00,Mobile,Software Vala
Quick Delivery 245,1499.00,Offline,Software Vala
Quick Delivery 29,499.00,Mobile,Software Vala
Quick Delivery 98,399.00,Offline,Software Vala
Quick Dental 12,1499.00,SaaS,Software Vala
Quick Dental 185,4999.00,SaaS,Software Vala
Quick E-commerce 12,799.00,Offline,Software Vala
Quick E-commerce 153,0.00,SaaS,Software Vala
Quick E-commerce 364,29.00,Desktop,Software Vala
Quick E-commerce 89,49.00,Desktop,Software Vala
Quick ERP 371,29.00,Desktop,Software Vala
Quick Employee 310,199.00,Hybrid,Software Vala
Quick Employee 41,1999.00,Hybrid,Software Vala
Quick Exam 22,79.00,Desktop,Software Vala
Quick Exam 87,799.00,Desktop,Software Vala
Quick Expense 373,99.00,Desktop,Software Vala
Quick Factory 182,199.00,SaaS,Software Vala
Quick Factory 314,2999.00,Offline,Software Vala
Quick Fashion 281,799.00,Desktop,Software Vala
Quick Fashion 334,299.00,Desktop,Software Vala
Quick Fashion 374,2999.00,Mobile,Software Vala
Quick Fashion 385,49.00,Mobile,Software Vala
Quick Flight 166,2999.00,Mobile,Software Vala
Quick Flight 262,299.00,Offline,Software Vala
Quick Flight 361,49.00,Hybrid,Software Vala
Quick Flight 64,599.00,Hybrid,Software Vala
Quick Food 326,0.00,Hybrid,Software Vala
Quick Food 339,199.00,Desktop,Software Vala
Quick Food 84,199.00,Mobile,Software Vala
Quick Food 87,799.00,Desktop,Software Vala
Quick Freight 218,0.00,SaaS,Software Vala
Quick Garage 226,999.00,Hybrid,Software Vala
Quick Grocery 282,0.00,SaaS,Software Vala
Quick Grocery 336,79.00,SaaS,Software Vala
Quick HRMS 413,299.00,Mobile,Software Vala
Quick HRMS 97,1499.00,Offline,Software Vala
Quick Helpdesk 21,29.00,Hybrid,Software Vala
Quick Hospital 173,1999.00,Desktop,Software Vala
Quick Hospital 369,199.00,SaaS,Software Vala
Quick Housing 323,799.00,SaaS,Software Vala
Quick Housing 65,399.00,SaaS,Software Vala
Quick Inventory 186,799.00,Mobile,Software Vala
Quick Inventory 263,399.00,SaaS,Software Vala
Quick Inventory 354,499.00,Desktop,Software Vala
Quick Inventory 39,149.00,Hybrid,Software Vala
Quick Inventory 59,599.00,Offline,Software Vala
Quick Inventory 79,2999.00,Mobile,Software Vala
Quick Inventory 80,0.00,Mobile,Software Vala
Quick Investment 323,2999.00,SaaS,Software Vala
Quick Invoice 278,1499.00,Hybrid,Software Vala
Quick Kitchen 238,0.00,Hybrid,Software Vala
Quick Kitchen 397,299.00,Mobile,Software Vala
Quick Lab 301,4999.00,Mobile,Software Vala
Quick Lab 344,0.00,Hybrid,Software Vala
Quick Learning 139,499.00,SaaS,Software Vala
Quick Learning 245,0.00,Hybrid,Software Vala
Quick Learning 404,149.00,Mobile,Software Vala
Quick Leave 405,399.00,Desktop,Software Vala
Quick Library 204,29.00,Desktop,Software Vala
Quick Library 252,29.00,Offline,Software Vala
Quick Library 357,599.00,Desktop,Software Vala
Quick Loan 37,199.00,SaaS,Software Vala
Quick MRP 84,149.00,Mobile,Software Vala
Quick Medical 336,599.00,Offline,Software Vala
Quick Medical 363,99.00,Desktop,Software Vala
Quick Online 283,299.00,Mobile,Software Vala
Quick Online 391,79.00,Offline,Software Vala
Quick Parking 11,79.00,Desktop,Software Vala
Quick Parking 279,0.00,SaaS,Software Vala
Quick Parking 399,799.00,Hybrid,Software Vala
Quick Payroll 416,399.00,Mobile,Software Vala
Quick Pharmacy 35,2999.00,Offline,Software Vala
Quick Pipeline 298,79.00,SaaS,Software Vala
Quick Production 254,4999.00,Desktop,Software Vala
Quick Production 297,4999.00,Hybrid,Software Vala
Quick Production 333,49.00,SaaS,Software Vala
Quick Production 375,99.00,SaaS,Software Vala
Quick Property 115,149.00,Desktop,Software Vala
Quick Property 211,799.00,Hybrid,Software Vala
Quick Property 272,4999.00,Desktop,Software Vala
Quick Quality 156,599.00,SaaS,Software Vala
Quick Real 199,149.00,Mobile,Software Vala
Quick Real 278,999.00,Mobile,Software Vala
Quick Real 401,49.00,Desktop,Software Vala
Quick Recruitment 202,599.00,Offline,Software Vala
Quick Rental 127,1999.00,Offline,Software Vala
Quick Rental 217,49.00,Mobile,Software Vala
Quick Rental 258,399.00,Desktop,Software Vala
Quick Resort 310,99.00,Desktop,Software Vala
Quick Route 157,29.00,Mobile,Software Vala
Quick Route 365,299.00,Hybrid,Software Vala
Quick Sales 104,199.00,Offline,Software Vala
Quick Sales 112,0.00,Desktop,Software Vala
Quick Service 335,1499.00,Mobile,Software Vala
Quick Shipping 337,99.00,Desktop,Software Vala
Quick Table 90,1499.00,Desktop,Software Vala
Quick Tax 237,599.00,SaaS,Software Vala
Quick Tax 325,49.00,Hybrid,Software Vala
Quick Tax 356,199.00,Offline,Software Vala
Quick Tax 48,49.00,Hybrid,Software Vala
Quick Telemedicine 15,29.00,Hybrid,Software Vala
Quick Ticket 315,799.00,Desktop,Software Vala
Quick Ticket 56,29.00,Offline,Software Vala
Quick Time 68,49.00,Hybrid,Software Vala
Quick Tour 147,0.00,Hybrid,Software Vala
Quick Transport 223,999.00,Mobile,Software Vala
Quick Transport 339,49.00,Desktop,Software Vala
Quick Travel 305,29.00,Desktop,Software Vala
Quick Travel 340,999.00,Mobile,Software Vala
Quick Travel 341,1999.00,Hybrid,Software Vala
Quick Travel 405,29.00,SaaS,Software Vala
Quick Travel 61,199.00,Offline,Software Vala
Quick Travel 77,1999.00,Offline,Software Vala
Quick University 73,49.00,SaaS,Software Vala
